-3.272512492459147670e-03,2.900667672471174668e-04,6.729758006037793710e-04,6.818770157929869742e-03,-4.851943406075338123e-04,-8.231791666029438653e-03,-4.173632782574155037e-04,-1.022601472552024573e-03
-3.279004906651000664e-03,2.397815246480094445e-04,5.475376707366808905e-04,6.831516883249416465e-03,-3.332550515679891571e-04,-8.240173729627845930e-03,-4.321724341180742607e-04,-8.260239935998196651e-04
-3.239374681137707594e-03,-3.783233916177287812e-05,-1.295604598233607296e-04,6.703150552901818680e-03,4.689208449119706859e-04,-7.995840069869438946e-03,-2.761504201752802202e-04,3.627595788169569167e-04
-3.176302288404721751e-03,-1.126042360397104362e-04,-3.150859766460892470e-04,6.547738614494154341e-03,6.751669984192000106e-04,-7.802915566114992235e-03,-2.603624517588160503e-04,6.836594289472812131e-04
-3.123809681657035466e-03,-2.795667972307114323e-04,-7.411699550137916450e-04,6.393526423392494745e-03,1.177805845223896600e-03,-7.581514121891533460e-03,-2.478419004663691676e-04,1.385352188347236746e-03
-3.328498328849572186e-03,4.266096653493722172e-04,1.004067861823100061e-03,6.938548940412976769e-03,-8.426076277320158816e-04,-8.357152846279526995e-03,-4.267969390220574966e-04,-1.579455105757403494e-03
-3.335019581367336047e-03,3.763981138894109332e-04,8.773816486001479766e-04,6.949354453953632965e-03,-6.814201860617585208e-04,-8.380002693439926251e-03,-4.627770898256572114e-04,-1.430611292346230809e-03
-3.385092354437953515e-03,5.677859004783599676e-04,1.354328499292491595e-03,7.060890479831385784e-03,-1.258940825852551551e-03,-8.470920458453004565e-03,-3.944207886684739876e-04,-2.048076580307282499e-03
-3.390929458131899162e-03,5.163624203354213365e-04,1.220594944455215833e-03,7.065309579389321762e-03,-1.085382542707631626e-03,-8.471392978447967945e-03,-4.389203834313948490e-04,-1.929277524160182130e-03
-3.449207812705991187e-03,6.624277685406837219e-04,1.585864504447732264e-03,7.197431840469982467e-03,-1.506793009790148704e-03,-8.629160701075895556e-03,-4.493208211123200790e-04,-2.378272760361995006e-03
-3.508223302319934695e-03,8.150142455539741539e-04,1.981087796027494220e-03,7.347581196401926570e-03,-1.970409989063167094e-03,-8.760859466925452477e-03,-4.312950381443124664e-04,-2.855029606304408836e-03
-3.569891595240920305e-03,9.715196069228151802e-04,2.396954870478504133e-03,7.513344736587265933e-03,-2.460603996590110792e-03,-8.887338046633920519e-03,-3.420810506365021459e-04,-3.188515062097781183e-03
-3.573182957827931387e-03,9.184816239375031893e-04,2.242856799850692293e-03,7.507210133257486914e-03,-2.252682789863642582e-03,-8.902348502387530046e-03,-4.286092298795332579e-04,-3.159551817164828018e-03
-3.629938958105058053e-03,1.089427811989914126e-03,2.710037387548473991e-03,7.648139179687557347e-03,-2.807263803766047155e-03,-9.011537841838270987e-03,-2.784882905314173046e-04,-3.432352873715797253e-03
-3.340893388205783219e-03,3.255264397398119737e-04,7.519698316861344678e-04,6.957181715827015500e-03,-5.459841946384012172e-04,-8.402349350081628546e-03,-4.764861952071385172e-04,-1.169310356583421005e-03
-3.285112952097072377e-03,1.897180694554438532e-04,4.244053311328889987e-04,6.839747296202068269e-03,-1.964626264846743356e-04,-8.238123889362276506e-03,-4.234479327557833916e-04,-6.451248529987017952e-04
-3.291039406974226832e-03,1.396971041633750699e-04,2.994980028756658356e-04,6.846912721320076722e-03,-8.145795059578396253e-05,-8.245767522542992584e-03,-4.433632661757606354e-04,-4.887622347953444156e-04
-3.296592563367248350e-03,9.006311193551651457e-05,1.807803825836894066e-04,6.846792661222185494e-03,9.267727033004569581e-05,-8.229360057095000403e-03,-3.760438309308098402e-04,-2.394282136587753225e-04
-3.302261839855447686e-03,3.998862361071023477e-05,5.781612061858554404e-05,6.842891246179774734e-03,2.393962691545417631e-04,-8.201846150134268348e-03,-3.397710304305398663e-04,-7.521037264856186979e-06
-3.307904253796959109e-03,-1.034902777988047255e-05,-6.554996186096579986e-05,6.848406051432889656e-03,3.834167439427742761e-04,-8.174132565808508305e-03,-3.128582189465835793e-04,2.127703892648026400e-04
-3.244785729870515185e-03,-8.747659405448271659e-05,-2.529885343738748999e-04,6.699204255845536866e-03,6.074054809373795371e-04,-7.977048193277814364e-03,-2.424725537482323322e-04,5.896038462556625094e-04
-3.181611296755507742e-03,-1.611884286561696578e-04,-4.371441189721203915e-04,6.548673706976674766e-03,8.159305399579948499e-04,-7.782734119603525354e-03,-2.611328722905559957e-04,9.051028669641592852e-04
-3.187113836764900524e-03,-2.098908685593376636e-04,-5.591191662513866380e-04,6.545601525849276299e-03,9.478022055847809459e-04,-7.755429197183232731e-03,-2.392040688801355859e-04,1.121601645693442572e-03
-3.192311000384770534e-03,-2.590449048601651443e-04,-6.821356679839120536e-04,6.542782633760505472e-03,1.094954439040133004e-03,-7.747156434744772134e-03,-2.103702692445499748e-04,1.344968721565271931e-03
-3.128910905279567826e-03,-3.279029584375449109e-04,-8.673045088551567441e-04,6.389599221908821326e-03,1.332164395103377363e-03,-7.586997010653681768e-03,-2.531077183567082933e-04,1.564099189921115077e-03
-3.397126891536525473e-03,4.650089481912737517e-04,1.087705188916125807e-03,7.079230209920693399e-03,-9.134485651342866708e-04,-8.508259623044822986e-03,-4.657728656157415596e-04,-1.779021835233888767e-03
-3.454558976270716113e-03,6.098272257833854378e-04,1.444656481723449867e-03,7.200823880611393994e-03,-1.342942146145714418e-03,-8.633407103416979034e-03,-4.362632186924732497e-04,-2.266676079525221932e-03
-3.577965859077136910e-03,8.633084444403962918e-04,2.086307972008339621e-03,7.494253736464739218e-03,-2.051901597065806156e-03,-8.901395383769205097e-03,-5.084367283124742627e-04,-3.059221774641120335e-03
-3.513383550012647103e-03,7.611048067023842238e-04,1.830278336365001243e-03,7.345330191027816570e-03,-1.781370902256734388e-03,-8.769653862288728785e-03,-4.865785052362914861e-04,-2.753045462617935250e-03
-3.626651728147367755e-03,1.005838515899380725e-03,2.465137359123378228e-03,7.632442848156209894e-03,-2.489529265369975000e-03,-8.996853158524185934e-03,-4.419725848033673014e-04,-3.342648403518371641e-03
-3.672728314898939059e-03,1.151932289051659387e-03,2.870429047571414986e-03,7.746736027947507749e-03,-2.971821307224157063e-03,-9.102831522618537452e-03,-2.812606090153578118e-04,-3.652974642496132924e-03
-3.518680896635623546e-03,7.070350734916867582e-04,1.682156125804011495e-03,7.337658118674959991e-03,-1.590426870411082438e-03,-8.801549713997732990e-03,-5.388768137840327637e-04,-2.639875972175363943e-03
-3.346864020150831266e-03,2.742447380905452107e-04,6.256525426555860272e-04,6.971512946466681092e-03,-4.095348949523084682e-04,-8.421434372928427933e-03,-4.715943944765865802e-04,-9.772869873801218448e-04
-3.353123503438582009e-03,2.229990929494226649e-04,4.996474386727264893e-04,6.979662357914496844e-03,-2.630672568985860296e-04,-8.433384220452278326e-03,-4.639778708168742507e-04,-7.447403209024216347e-04
-3.313368323697061472e-03,-6.108473946475089281e-05,-1.886136503443189977e-04,6.843315132351962711e-03,5.406154007163412262e-04,-8.144795504040827985e-03,-2.328868737747260957e-04,4.949535349309410305e-04
-3.250179090099473197e-03,-1.372622637851773507e-04,-3.753581095083645684e-04,6.696686210207958116e-03,7.413247821716902834e-04,-7.943663745429934905e-03,-2.316201118391951670e-04,8.556625436576881846e-04
-3.197432533670014915e-03,-3.083786176123467300e-04,-8.092389394404309304e-04,6.537551535055781751e-03,1.244782497400474591e-03,-7.736812701018061338e-03,-1.773770140150811889e-04,1.547849729441644036e-03
-3.133048511690583824e-03,-3.763042763707134179e-04,-9.936605464043709104e-04,6.388844327254104317e-03,1.484482017278063171e-03,-7.569257514032581499e-03,-2.413517147282237627e-04,1.751360251918910628e-03
-3.132508157475847026e-03,-4.239564291780374737e-04,-1.120427659396126038e-03,6.377813400208863850e-03,1.629476005043366260e-03,-7.574151957386425667e-03,-2.424392403723303851e-04,1.927396953652662105e-03
-3.078487396933919738e-03,-5.848384991534611452e-04,-1.576143815203654265e-03,6.204312333413931034e-03,2.225525070014818495e-03,-7.470088789758883886e-03,-4.483950540425651605e-04,2.358986393230918296e-03
-3.403620837994444231e-03,4.136290839018688442e-04,9.593903592670106331e-04,7.092498864377078625e-03,-7.538962162648197391e-04,-8.532197959431676512e-03,-5.187693061051095551e-04,-1.590728707962686976e-03
